# energy dos(up) dos(down)
-6.472820000000000107e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.468849999999999056e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.464879999999999427e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.460909999999999798e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.456949999999999079e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.452979999999999450e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.449009999999999820e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.445040000000000191e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.441069999999999141e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.437109999999999843e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.433140000000000214e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.429169999999999163e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.425199999999999534e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.421240000000000236e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.417269999999999186e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.413299999999999557e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.409329999999999927e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.405360000000000298e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.401399999999999579e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.397429999999999950e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.393460000000000321e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.389489999999999270e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.385519999999999641e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.381560000000000343e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.377589999999999293e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.373619999999999663e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.369650000000000034e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.365689999999999316e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.361719999999999686e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.357750000000000057e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.353779999999999006e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.349809999999999377e+01 0.000000000000000000e+00 -0.000000000000000000e+00
