,resid,formula,Distance to Hull (eV),decomp,Distance to known hull (eV),decomp_known,structure_uuid,functional,Energy Per Atom (eV)
0,b8bb1f,Li3Fe3(S2O)2,0.09673785545138891,Li2SO4+Li2Fe4S3O2+FeS+Li2S,0.09280903969907328,Li2SO4+LiFeO2+FeS+Li2S,2a9566b4-9e0a-4da8-84f8-c615e53b61bd,pbe,-5.145400423333333
1,023972,Li3Fe3(S2O)2,0.1552587412847224,Li2SO4+Li2Fe4S3O2+FeS+Li2S,0.15132992553240676,Li2SO4+LiFeO2+FeS+Li2S,a1376f6f-dd88-421e-b009-003dfa2ee808,pbe,-5.0868795375
