# energy dos(up) dos(down)
-6.118930000000000291e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.114939999999999998e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.110939999999999372e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.106940000000000168e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.102939999999999543e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.098940000000000339e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.094939999999999714e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.090939999999999088e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.086950000000000216e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.082949999999999591e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.078950000000000387e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.074949999999999761e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.070949999999999136e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.066949999999999932e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.062959999999999638e+01 2.999999999999999737e-04 -0.000000000000000000e+00
-6.058959999999999013e+01 2.560000000000000123e-02 -0.000000000000000000e+00
-6.054959999999999809e+01 7.941000000000000281e-01 -0.000000000000000000e+00
-6.050959999999999184e+01 7.939300000000000246e+00 -0.000000000000000000e+00
-6.046959999999999980e+01 2.793740000000000023e+01 -0.000000000000000000e+00
-6.042959999999999354e+01 3.805010000000000048e+01 -0.000000000000000000e+00
-6.038969999999999061e+01 2.073699999999999832e+01 -0.000000000000000000e+00
-6.034969999999999857e+01 4.251900000000000013e+00 -0.000000000000000000e+00
-6.030969999999999231e+01 2.972000000000000197e-01 -0.000000000000000000e+00
-6.026970000000000027e+01 6.499999999999999702e-03 -0.000000000000000000e+00
-6.022969999999999402e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.018970000000000198e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.014969999999999573e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.010979999999999279e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.006980000000000075e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.002979999999999450e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.998980000000000246e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.994979999999999620e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.990980000000000416e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.986990000000000123e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.982989999999999498e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.978990000000000293e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.974989999999999668e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.970989999999999043e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.966989999999999839e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.962989999999999213e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.959000000000000341e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.954999999999999716e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.950999999999999091e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.946999999999999886e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.942999999999999261e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.939000000000000057e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.935009999999999764e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.931009999999999138e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.927009999999999934e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.923009999999999309e+01 1.000000000000000048e-04 -0.000000000000000000e+00
-5.919010000000000105e+01 8.899999999999999925e-03 -0.000000000000000000e+00
-5.915009999999999479e+01 3.592000000000000193e-01 -0.000000000000000000e+00
-5.911019999999999186e+01 4.402400000000000091e+00 -0.000000000000000000e+00
-5.907019999999999982e+01 1.671630000000000038e+01 -0.000000000000000000e+00
-5.903019999999999357e+01 2.006879999999999953e+01 -0.000000000000000000e+00
-5.899020000000000152e+01 9.072400000000000020e+00 -0.000000000000000000e+00
-5.895019999999999527e+01 1.561849999999999916e+01 -0.000000000000000000e+00
-5.891020000000000323e+01 4.928439999999999799e+01 -0.000000000000000000e+00
-5.887019999999999698e+01 5.746940000000000026e+01 -0.000000000000000000e+00
-5.883029999999999404e+01 2.357989999999999853e+01 -0.000000000000000000e+00
-5.879030000000000200e+01 3.339100000000000179e+00 -0.000000000000000000e+00
-5.875029999999999575e+01 1.570000000000000007e-01 -0.000000000000000000e+00
-5.871030000000000371e+01 2.299999999999999961e-03 -0.000000000000000000e+00
-5.867029999999999745e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.863029999999999120e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.859040000000000248e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.855039999999999623e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.851040000000000418e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.847039999999999793e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.843039999999999168e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.839039999999999964e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.835049999999999670e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.831049999999999045e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.827049999999999841e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.823049999999999216e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.819050000000000011e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.815049999999999386e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.811050000000000182e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.807059999999999889e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.803059999999999263e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.799060000000000059e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.795059999999999434e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.791060000000000230e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.787059999999999604e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.783069999999999311e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.779070000000000107e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.775069999999999482e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.771070000000000277e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.767069999999999652e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.763069999999999027e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.759080000000000155e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.755079999999999529e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.751080000000000325e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.747079999999999700e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.743079999999999075e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.739079999999999870e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.735079999999999245e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.731090000000000373e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.727089999999999748e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.723089999999999122e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.719089999999999918e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.715089999999999293e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.711090000000000089e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.707099999999999795e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.703099999999999170e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.699099999999999966e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.695099999999999341e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.691100000000000136e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.687099999999999511e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.683109999999999218e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.679110000000000014e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.675109999999999388e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.671110000000000184e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.667109999999999559e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.663110000000000355e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.659109999999999729e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.655119999999999436e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.651120000000000232e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.647119999999999607e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.643120000000000402e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.639119999999999777e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.635119999999999152e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.631130000000000280e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.627129999999999654e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.623129999999999029e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.619129999999999825e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.615129999999999200e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.611129999999999995e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.607129999999999370e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.603139999999999077e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.599139999999999873e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.595139999999999247e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.591140000000000043e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.587139999999999418e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.583140000000000214e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.579149999999999920e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.575149999999999295e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.571150000000000091e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.567149999999999466e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.563150000000000261e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.559149999999999636e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.555159999999999343e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.551160000000000139e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.547159999999999513e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.543160000000000309e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.539159999999999684e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.535159999999999059e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.531159999999999854e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.527169999999999561e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.523170000000000357e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.519169999999999732e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.515169999999999106e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.511169999999999902e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.507169999999999277e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.503180000000000405e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.499179999999999779e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.495179999999999154e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.491179999999999950e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.487179999999999325e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.483180000000000121e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.479189999999999827e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.475189999999999202e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.471189999999999998e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.467189999999999372e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.463190000000000168e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.459189999999999543e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.455190000000000339e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.451200000000000045e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.447199999999999420e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.443200000000000216e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.439199999999999591e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.435200000000000387e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.431199999999999761e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.427209999999999468e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.423210000000000264e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.419209999999999638e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.415209999999999013e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.411209999999999809e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.407209999999999184e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.403220000000000312e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.399219999999999686e+01 0.000000000000000000e+00 -1.100000000000000066e-03
-5.395219999999999061e+01 0.000000000000000000e+00 -7.960000000000000409e-02
-5.391219999999999857e+01 0.000000000000000000e+00 -1.693500000000000005e+00
-5.387219999999999231e+01 0.000000000000000000e+00 -1.187199999999999989e+01
-5.383220000000000027e+01 0.000000000000000000e+00 -3.566360000000000241e+01
-5.379219999999999402e+01 0.000000000000000000e+00 -7.239230000000000587e+01
