,resid,formula,Distance to Hull (eV),decomp,Distance to known hull (eV),decomp_known,structure_uuid,functional,Energy Per Atom (eV)
0,900ffc,Li3Fe3(SO2)2,0.10739023115530433,Li2FeSO+Li2SO4+Li2Fe4S3O2+LiFeO2,0.09917937057870319,Li2SO4+LiFeO2+FeS+Li2S,196a2742-9c69-4341-a14d-54cbefa7dd2f,pbe,-5.6092449075
1,40c890,Li3Fe3(SO2)2,0.12820256365530458,Li2FeSO+Li2SO4+Li2Fe4S3O2+LiFeO2,0.11999170307870344,Li2SO4+LiFeO2+FeS+Li2S,bca6f51e-ff27-44f3-8207-1b0a38c66579,pbe,-5.588432575
2,7f564b,Li3Fe3(SO2)2,0.12966473448863702,Li2FeSO+Li2SO4+Li2Fe4S3O2+LiFeO2,0.12145387391203588,Li2SO4+LiFeO2+FeS+Li2S,31fe177b-9d86-43d6-a5c6-462a5f630ba6,pbe,-5.586970404166667
3,eefa33,Li3Fe3(SO2)2,0.1339847911553047,Li2FeSO+Li2SO4+Li2Fe4S3O2+LiFeO2,0.12577393057870356,Li2SO4+LiFeO2+FeS+Li2S,a471f7a2-8561-4d3c-ba35-2e19b9fe3d8d,pbe,-5.5826503474999996
4,60300b,Li3Fe3(SO2)2,0.16514941532197103,Li2FeSO+Li2SO4+Li2Fe4S3O2+LiFeO2,0.15693855474536988,Li2SO4+LiFeO2+FeS+Li2S,34a732bf-e7b6-4ce5-a40c-3a15ffec1850,pbe,-5.551485723333333
