,resid,formula,Distance to Hull (eV),decomp,Distance to known hull (eV),decomp_known,structure_uuid,functional,Energy Per Atom (eV)
0,5e3dbf,Li2Fe2SO2,0.06086080321428522,Li2FeSO+FeO,0.04177232857142865,FeO+Li2S,4b75a0e6-16be-4fc0-a342-46d84faf5363,pbe,-5.543360702142857
1,062242,Li2Fe2SO2,0.06627459249999834,Li2FeSO+FeO,0.047186117857141774,FeO+Li2S,b66f3488-62b1-4c13-bdbc-4280243f58a2,pbe,-5.5379469128571435
2,00fda5,Li2Fe2SO2,0.08206146773809397,Li2FeSO+FeO,0.0629729930952374,FeO+Li2S,5bb520c6-99b7-4712-b685-df54f8a74c99,pbe,-5.522160037619048
3,5dec5c,Li2Fe2SO2,0.08757476392857022,Li2FeSO+FeO,0.06848628928571365,FeO+Li2S,d35e6a86-7cdd-45a0-97d5-5841ad715ea4,pbe,-5.516646741428572
4,b03cb4,Li2Fe2SO2,0.08757777678571266,Li2FeSO+FeO,0.06848930214285609,FeO+Li2S,017f864c-9b90-4756-940a-727907575a7c,pbe,-5.516643728571429
