,resid,formula,Distance to Hull (eV),decomp,Distance to known hull (eV),decomp_known,structure_uuid,functional,Energy Per Atom (eV)
0,806eb0,Li4FeSO2,0.05845586468749975,Li2FeO2+Li2S,0.058455864687500636,Li2FeO2+Li2S,038e664b-e020-4735-bd0e-8cc874ce85dc,pbe,-4.97021738625
1,ea4b33,Li4FeSO2,0.07294571593749932,Li2FeO2+Li2S,0.07294571593750021,Li2FeO2+Li2S,702c475f-07d0-49cb-9570-53f7a25a6cad,pbe,-4.955727535
2,e978a3,Li4FeSO2,0.07322610218749936,Li2FeO2+Li2S,0.07322610218750025,Li2FeO2+Li2S,24ebe1ce-557d-48e9-a581-42788c17dd0f,pbe,-4.95544714875
