label,natoms,enthalpy,volume,pressure,symmetry,formula,nform
LFSO-Li2FeSO-201024-191756-062411,5,-400.70367999999996,14.1318046,0.003,(R3m),FeLi2OS,1
LFSO-Li2FeSO-201024-191846-976e9d,20,-400.412917,19.27972805,-0.1302,(Fmm2),FeLi2OS,4
LFSO-Li2FeSO-201024-192450-b61a39,15,-400.77625266666666,20.782926333333332,-0.0183,(P3),FeLi2OS,3
LFSO-Li2FeSO-201024-192823-636f27,5,-400.53769,19.3260728,-0.0603,(I4mm),FeLi2OS,1
LFSO-Li2FeSO-201024-193021-016d58,10,-400.30703,20.067528,-0.0168,(Pmm2),FeLi2OS,2
LFSO-Li2FeSO-201024-193041-372218,10,-400.47499899999997,16.6670403,-0.0577,(R3),FeLi2OS,2
LFSO-Li2FeSO-201024-193236-de3ecf,5,-400.65015,13.9746264,-0.0364,(R3m),FeLi2OS,1
LFSO-Li2FeSO-201024-193417-242ae6,20,-400.8108115,20.6730447,0.055,(P41),FeLi2OS,4
LFSO-Li2FeSO-201024-193544-50116c,15,-400.4246866666666,20.957697066666665,-0.0197,(Immm),FeLi2OS,3
LFSO-Li2FeSO-201024-193746-e91e61,5,-400.519794,12.4229108,0.0116,(P2/m),FeLi2OS,1
LFSO-Li2FeSO-201024-193836-786d58,10,-400.750067,15.4024869,-0.0082,(C2/m),FeLi2OS,2
LFSO-Li2FeSO-201024-193927-338004,15,-400.69637133333333,23.613359066666664,-0.0255,(Cm),FeLi2OS,3
LFSO-Li2FeSO-201024-193927-a12e93,20,-400.51739,19.829768350000002,0.0433,(R3),FeLi2OS,4
LFSO-Li2FeSO-201024-194506-5a6644,15,-400.8518486666666,16.427708266666667,0.0043,(P-6),FeLi2OS,3
LFSO-Li2FeSO-201024-194655-19ca38,15,-400.71746666666667,23.185807399999998,0.0127,(P31),FeLi2OS,3
LFSO-Li2FeSO-201024-194848-af2bf0,5,-400.34713999999997,14.5331658,0.0634,(Pm),FeLi2OS,1
LFSO-Li2FeSO-201024-195322-41fdcd,20,-400.61304,16.5374795,-0.0314,(P3),FeLi2OS,4
LFSO-Li2FeSO-201024-195843-622c8d,5,-400.630988,13.325929400000001,-0.0059,(R3m),FeLi2OS,1
LFSO-Li2FeSO-201024-200027-f2ceb5,20,-400.645863,19.310969,0.0109,(P2221),FeLi2OS,4
LFSO-Li2FeSO-201024-200513-f2380e,20,-400.72348900000003,30.655145299999997,-0.0598,(Ama2),FeLi2OS,4
LFSO-Li2FeSO-201024-201008-333f1c,20,-400.762146,17.804377,-0.0153,(I-4),FeLi2OS,4
LFSO-Li2FeSO-201024-201203-acffa9,20,-400.7741195,16.5864273,0.0117,(I41),FeLi2OS,4
LFSO-Li2FeSO-201024-201338-a11a8c,20,-400.61738,18.96621745,-0.0619,(I212121),FeLi2OS,4
LFSO-Li2FeSO-201024-201846-2d2c61,20,-400.7281635,16.65149705,-0.0779,(P2),FeLi2OS,4
LFSO-Li2FeSO-201024-201958-8ea794,10,-400.708935,20.4106229,0.0185,(C2),FeLi2OS,2
LFSO-Li2FeSO-201024-202109-799c20,5,-400.719034,15.2170468,-0.0116,(P2),FeLi2OS,1
LFSO-Li2FeSO-201024-202733-96d3c0,5,-400.592656,13.1829158,-0.0636,(R3m),FeLi2OS,1
LFSO-Li2FeSO-201024-203039-a0f613,10,-400.556255,17.157431199999998,0.0125,(Ama2),FeLi2OS,2
LFSO-Li2FeSO-201024-203344-239f16,20,-400.6727925,17.6229339,-0.0141,(F222),FeLi2OS,4
LFSO-Li2FeSO-201024-203436-5ef4d4,10,-399.52788,21.7356555,-0.3383,(P3),FeLi2OS,2
LFSO-Li2FeSO-201024-203534-52c6c4,20,-400.688889,16.27901125,-0.02,(R3),FeLi2OS,4
LFSO-Li2FeSO-201024-203534-847406,20,-400.618148,25.3324439,-0.012,(Pc),FeLi2OS,4
LFSO-Li2FeSO-201024-203632-5a711b,5,-400.637694,28.0457382,0.4777,(Cm),FeLi2OS,1
LFSO-Li2FeSO-201024-203637-8f17c2,5,-400.37010599999996,19.1653278,-0.0309,(Amm2),FeLi2OS,1
LFSO-Li2FeSO-201024-203659-c2b857,5,-400.084792,18.4343942,0.0118,(Imm2),FeLi2OS,1
LFSO-Li2FeSO-201024-203836-44737d,20,-400.743324,15.96332295,-0.0069,(Cc),FeLi2OS,4
LFSO-Li2FeSO-201024-203836-b9f095,15,-400.72667466666667,17.5718462,-0.0077,(C2),FeLi2OS,3
LFSO-Li2FeSO-201024-203837-03e879,10,-400.709211,16.047375,0.0141,(P21212),FeLi2OS,2
LFSO-Li2FeSO-201024-203837-ac1047,10,-400.743858,17.1501152,0.0056,(P21),FeLi2OS,2
LFSO-Li2FeSO-201024-204015-9ac1da,5,-400.706918,13.892631,0.0063,(R3m),FeLi2OS,1
LFSO-Li2FeSO-201024-204709-62f17a,5,-399.99223,16.3982648,0.0033,(C222),FeLi2OS,1
LFSO-Li2FeSO-201024-204931-d51803,20,-400.6181735,17.66573605,-0.0315,(I212121),FeLi2OS,4
LFSO-Li2FeSO-201024-205327-69e1de,15,-400.8918126666667,12.9471158,-0.2362,(P31),FeLi2OS,3
LFSO-Li2FeSO-201024-205457-849154,5,-400.825686,12.937895800000002,-0.0072,(C2/m),FeLi2OS,1
LFSO-Li2FeSO-201024-205753-1bfb18,5,-400.75663199999997,13.764038199999998,-0.0013,(P-1),FeLi2OS,1
LFSO-Li2FeSO-201024-205824-1023d7,15,-400.56178933333337,15.899566466666666,0.0503,(P-4),FeLi2OS,3
LFSO-Li2FeSO-201024-210623-04149d,5,-400.795524,12.9048306,0.0333,(Amm2),FeLi2OS,1
LFSO-Li2FeSO-201024-210739-a5edda,10,-400.253159,16.9065202,-0.0121,(P3),FeLi2OS,2
LFSO-Li2FeSO-201024-210814-af5b69,5,-400.757616,13.205879999999999,-0.0065,(P2/m),FeLi2OS,1
LFSO-Li2FeSO-201024-210814-baea1e,15,-400.30296,24.0298534,-0.0014,(Amm2),FeLi2OS,3
LFSO-Li2FeSO-201024-211100-abfba7,10,-400.749993,14.3499258,-0.0189,(P21212),FeLi2OS,2
LFSO-Li2FeSO-201024-211503-fe06ff,10,-400.653229,13.806211300000001,0.0439,(I41),FeLi2OS,2
LFSO-Li2FeSO-201024-212002-4f0883,5,-400.75836,14.3231492,0.0116,(C2/m),FeLi2OS,1
LFSO-Li2FeSO-201024-212100-c43939,15,-400.0308026666667,21.331388399999998,-0.0178,(P222),FeLi2OS,3
LFSO-Li2FeSO-201024-212415-8a37bd,15,-400.72931066666666,17.135263866666666,0.0171,(P2),FeLi2OS,3
LFSO-Li2FeSO-201024-212735-6667ec,15,-400.77199466666667,18.02818273333333,0.0866,(P32),FeLi2OS,3
LFSO-Li2FeSO-201024-213045-506afb,5,-400.559282,15.642636999999999,0.008,(F222),FeLi2OS,1
LFSO-Li2FeSO-201024-213404-b86243,10,-400.824981,13.582317,0.0088,(P2/c),FeLi2OS,2
LFSO-Li2FeSO-201024-213456-5a37ab,10,-400.287851,18.2932989,0.0216,(R3),FeLi2OS,2
LFSO-Li2FeSO-201024-213707-831ec6,10,-400.757938,16.1827701,-0.0337,(C2),FeLi2OS,2
LFSO-Li2FeSO-201024-213918-80f27d,15,-400.7267126666667,18.137188733333335,0.3246,(P-1),FeLi2OS,3
LFSO-Li2FeSO-201024-214546-b4b01f,5,-400.391844,15.5971614,-0.022,(Pm),FeLi2OS,1
LFSO-Li2FeSO-201024-214816-e105d3,5,-400.50852799999996,16.8602586,0.0036,(Immm),FeLi2OS,1
LFSO-Li2FeSO-201024-214940-9f2338,20,-400.7911575,16.312956,0.106,(P21),FeLi2OS,4
LFSO-Li2FeSO-201024-215449-c112c3,10,-400.547122,21.52897,0.0291,(C2/c),FeLi2OS,2
LFSO-Li2FeSO-201024-215802-014dd0,10,-400.596188,14.882017300000001,-0.0719,(Ccc2),FeLi2OS,2
LFSO-Li2FeSO-201024-220013-f400e7,15,-400.89394799999997,12.881106466666667,-0.0428,(P32),FeLi2OS,3
LFSO-Li2FeSO-201024-220313-3043be,5,-400.773908,14.341193200000001,0.0016,(C2/m),FeLi2OS,1
LFSO-Li2FeSO-201024-220630-2f71cf,15,-400.740358,18.670013733333334,-0.0081,(P31),FeLi2OS,3
LFSO-Li2FeSO-201024-220819-1ada83,10,-400.575204,17.913050300000002,-3.5155,(Pc),FeLi2OS,2
LFSO-Li2FeSO-201024-224603-bfd3d8,15,-400.32761666666664,16.699164066666665,-0.0078,(Amm2),FeLi2OS,3
LFSO-Li2FeSO-201024-225150-0c5c6b,5,-400.790512,13.1066858,-0.011,(Amm2),FeLi2OS,1
LFSO-Li2FeSO-201024-225544-a526a3,10,-400.405684,19.920664199999997,-0.0047,(Aea2),FeLi2OS,2
