label,natoms,enthalpy,volume,pressure,symmetry,formula,nform
LFSO-Li2Fe2S2O-201022-023507-6f202c,7,-451.99199428571427,18.40515657142857,-0.0078,(C222),Fe2Li2OS2,1
LFSO-Li2Fe2S2O-201022-023551-e3d729,7,-452.78187285714284,19.713938142857142,0.0223,(Cm),Fe2Li2OS2,1
LFSO-Li2Fe2S2O-201022-023744-71d94a,21,-452.6299395238096,18.021462095238093,-0.0101,(Fmm2),Fe2Li2OS2,3
LFSO-Li2Fe2S2O-201022-023843-05a8ff,21,-452.57965476190475,19.42310319047619,-0.0036,(P-4),Fe2Li2OS2,3
LFSO-Li2Fe2S2O-201022-023857-39bb3c,21,-452.74954952380955,22.915863904761903,-0.021,(P2),Fe2Li2OS2,3
LFSO-Li2Fe2S2O-201022-024302-c2e9e9,21,-452.81505333333337,23.022739904761902,0.3405,(P32),Fe2Li2OS2,3
LFSO-Li2Fe2S2O-201022-024539-7ae82f,21,-452.7052633333334,22.191299476190476,0.0712,(R3),Fe2Li2OS2,3
LFSO-Li2Fe2S2O-201022-024734-b99d32,7,-452.5929228571428,13.544112,-0.0057,(R3m),Fe2Li2OS2,1
LFSO-Li2Fe2S2O-201022-024952-75f882,14,-452.493195,23.035940500000002,0.0045,(Fmm2),Fe2Li2OS2,2
LFSO-Li2Fe2S2O-201022-025012-f7c045,7,-452.5740728571428,21.308345285714285,0.0427,(P2/m),Fe2Li2OS2,1
LFSO-Li2Fe2S2O-201022-025047-8b9517,21,-452.668489047619,27.217116238095237,0.0251,(P-4),Fe2Li2OS2,3
LFSO-Li2Fe2S2O-201022-025051-ab7f04,7,-452.68475,15.05934042857143,0.0091,(R3m),Fe2Li2OS2,1
LFSO-Li2Fe2S2O-201022-025154-96f47d,14,-452.5654014285714,21.89956864285714,0.0346,(P3m1),Fe2Li2OS2,2
LFSO-Li2Fe2S2O-201022-025303-c8420d,14,-452.83943857142856,17.4957475,-0.0095,(P21/c),Fe2Li2OS2,2
LFSO-Li2Fe2S2O-201022-025347-62b705,21,-452.73856714285716,26.79735119047619,0.0206,(Cm),Fe2Li2OS2,3
LFSO-Li2Fe2S2O-201022-025429-d70813,7,-452.52201285714284,18.015886000000002,-0.0429,(Fmm2),Fe2Li2OS2,1
LFSO-Li2Fe2S2O-201022-025628-fc7294,7,-452.41544285714286,16.030749285714286,0.0345,(P3m1),Fe2Li2OS2,1
LFSO-Li2Fe2S2O-201022-025928-064a80,14,-452.51891642857146,20.4501765,0.0294,(Pmn21),Fe2Li2OS2,2
LFSO-Li2Fe2S2O-201022-025955-bdd5e4,14,-452.5621807142857,23.639145857142857,-0.0231,(Pmc21),Fe2Li2OS2,2
LFSO-Li2Fe2S2O-201022-030010-3a3ec6,7,-452.73157142857144,17.331761857142858,0.0556,(P-4m2),Fe2Li2OS2,1
LFSO-Li2Fe2S2O-201022-030205-442982,14,-452.75277642857145,19.33226007142857,0.0378,(P2),Fe2Li2OS2,2
LFSO-Li2Fe2S2O-201022-030325-17949b,7,-452.71527857142854,22.738643857142854,-0.2394,(P2),Fe2Li2OS2,1
LFSO-Li2Fe2S2O-201022-030350-768e1f,7,-452.61369285714284,18.52281657142857,0.0056,(P3m1),Fe2Li2OS2,1
LFSO-Li2Fe2S2O-201022-030440-4cde7f,14,-452.68168214285714,27.51276107142857,-0.1818,(R3),Fe2Li2OS2,2
LFSO-Li2Fe2S2O-201022-030523-3403cf,21,-452.7847628571429,20.478906476190474,0.1411,(Fmm2),Fe2Li2OS2,3
LFSO-Li2Fe2S2O-201022-030548-611c01,7,-452.74308285714284,22.56818157142857,0.0253,(C2),Fe2Li2OS2,1
LFSO-Li2Fe2S2O-201022-030614-08a2da,7,-452.6907857142857,18.506352857142854,0.0652,(P3m1),Fe2Li2OS2,1
LFSO-Li2Fe2S2O-201022-030935-5f26cb,21,-452.58629619047616,28.283796095238092,0.0525,(P3),Fe2Li2OS2,3
